40,-56689736,54915,17524,0.0,71.34,98.0,0
41,-56689656,54731,17555,0.0,71.34,98.0,0
42,-56689656,54379,17450,0.0,71.34,98.0,0
43,-56689656,53682,17207,0.0,71.34,100.0,0
44,-56689656,52685,16685,0.0,71.34,100.0,0
45,-56689656,53255,16726,0.0,71.34,100.0,0
46,-56689596,54678,17086,0.0,65.29,96.0,0
47,-56689596,54363,17486,0.0,62.5,99.0,0
48,-56689596,55926,17787,0.0,68.18,98.0,0
49,-56689596,56879,17997,0.0,79.16,97.0,0
50,-56689596,55822,17729,0.0,68.1,100.0,0
51,-56689506,52607,16749,0.0,71.34,100.0,0
52,-56689506,57642,17823,0.0,65.29,96.0,0
53,-56689506,53833,16908,0.0,62.5,99.0,0
54,-56689506,54831,17408,0.0,68.18,98.0,0
55,-56689506,56090,17760,0.0,79.16,97.0,0
56,-56689446,54878,17370,0.0,68.1,100.0,0
57,-56689446,52285,16412,0.0,71.34,100.0,0
58,-56689446,54018,16783,0.0,68.18,98.0,0
59,-56689446,57597,18462,0.0,65.29,96.0,0
60,-56689446,57495,18288,0.0,62.5,99.0,0
61,-56689376,55969,17652,0.0,71.34,100.0,0
62,-56689376,54573,17153,0.0,79.16,97.0,0
63,-56689376,55111,17092,0.0,68.1,100.0,0
64,-56689376,54685,17004,0.0,68.18,98.0,0
65,-56689376,57099,18333,0.0,65.29,96.0,0
66,-56689316,57175,18388,0.0,62.5,99.0,0
67,-56689316,54651,16870,0.0,79.16,97.0,0
68,-56689316,54970,17354,0.0,68.1,100.0,0
69,-56689316,55793,17962,0.0,71.34,100.0,0
70,-56689316,53289,16784,0.0,68.18,98.0,0
71,-56689226,54509,17060,0.0,79.16,97.0,0
72,-56689226,53430,16745,0.0,68.1,100.0,0
73,-56689226,55820,17848,0.0,65.29,96.0,0
74,-56689226,56096,18091,0.0,62.5,99.0,0
75,-56689226,55451,17805,0.0,71.34,100.0,0
76,-56689166,53615,16349,0.0,68.18,98.0,0
77,-56689166,53429,16705,0.0,79.16,97.0,0
78,-56689166,55748,17589,0.0,65.29,96.0,0
79,-56689166,55031,17689,0.0,62.5,99.0,0
80,-56689166,54538,17601,0.0,71.34,100.0,0
81,-56689091,55366,16750,0.0,68.1,100.0,0
82,-56689091,55827,17809,0.0,65.29,96.0,0
83,-56689091,54976,17250,0.0,62.5,99.0,0
84,-56689091,56914,17936,0.0,68.18,98.0,0
85,-56689091,56251,17832,0.0,68.1,100.0,0
86,-56689032,56583,17039,0.0,79.16,97.0,0
87,-56689032,53148,16762,0.0,71.34,100.0,0
88,-56689032,54904,17506,0.0,65.29,96.0,0
89,-56689032,55151,17579,0.0,62.5,99.0,0
90,-56689032,56610,17918,0.0,68.18,98.0,0
91,-56688936,55702,17644,0.0,68.1,100.0,0
92,-56688936,57057,18010,0.0,79.16,97.0,0
93,-56688936,53090,16753,0.0,71.34,100.0,0
94,-56688936,55629,17623,0.0,68.18,98.0,0
95,-56688936,56347,17796,0.0,79.16,97.0,0
96,-56688881,56969,17534,0.0,65.29,96.0,0
97,-56688881,53112,16970,0.0,62.5,99.0,0
98,-56688881,51840,16383,0.0,75.0,100.0,0
99,-56688881,54067,17043,0.0,68.1,100.0,0
100,-56688881,57468,18360,0.0,65.29,96.0,0
101,-56688821,54988,16783,0.0,62.5,99.0,0
102,-56688821,53174,16215,0.0,75.0,100.0,0
103,-56688821,54648,17245,0.0,68.18,98.0,0
104,-56688821,53854,16685,0.0,68.1,100.0,0
105,-56688821,55404,17478,0.0,79.16,97.0,0
106,-56688736,54762,16900,0.0,68.18,98.0,0
107,-56688736,53769,16897,0.0,68.1,100.0,0
108,-56688736,54705,16933,0.0,79.16,97.0,0
109,-56688736,56891,18179,0.0,65.29,96.0,0
110,-56688736,56891,18293,0.0,62.5,99.0,0
111,-56688656,55529,17735,0.0,75.0,100.0,0
112,-56688656,54851,17165,0.0,68.18,98.0,0
113,-56688656,52128,16369,0.0,68.1,100.0,0
114,-56688656,56113,17932,0.0,65.29,96.0,0
115,-56688656,56429,18155,0.0,62.5,99.0,0
116,-56688605,55127,17622,0.0,75.0,100.0,0
117,-56688605,55195,17115,0.0,79.16,97.0,0
118,-56688605,53391,16687,0.0,68.18,98.0,0
119,-56688605,55485,17468,0.0,65.29,96.0,0
120,-56688605,54938,17662,0.0,62.5,99.0,0
121,-56688506,53932,17237,0.0,75.0,100.0,0
122,-56688506,53955,16931,0.0,79.16,97.0,0
123,-56688506,54600,16287,0.0,68.1,100.0,0
124,-56688506,54295,16539,0.0,79.16,97.0,0
125,-56688506,55532,16670,0.0,68.18,98.0,0
126,-56688426,55441,17429,0.0,68.1,100.0,0
127,-56688426,56081,17658,0.0,65.29,96.0,0
128,-56688426,54108,17205,0.0,62.5,99.0,0
129,-56688426,53244,16841,0.0,75.0,100.0,0
130,-56688426,57309,18148,0.0,68.18,98.0,0
131,-56688336,54965,17501,0.0,65.29,96.0,0
132,-56688336,55071,17399,0.0,62.5,99.0,0
133,-56688336,53883,16917,0.0,75.0,100.0,0
134,-56688336,57651,18136,0.0,79.16,97.0,0
135,-56688336,54239,17082,0.0,68.1,100.0,0
136,-56688301,56805,17986,0.0,68.18,98.0,0
137,-56688301,54274,17386,0.0,62.5,99.0,0
138,-56688301,55233,17148,0.0,65.29,96.0,0
139,-56688301,57249,18124,0.0,79.16,97.0,0
140,-56688301,53147,16653,0.0,68.1,100.0,0
141,-56688241,53179,16894,0.0,75.0,100.0,0
142,-56688241,55372,17477,0.0,68.18,98.0,0
143,-56688241,55975,17723,0.0,79.16,97.0,0
144,-56688241,54103,16734,0.0,62.5,99.0,0
145,-56688241,53154,16234,0.0,68.1,100.0,0
146,-56688155,57631,18368,0.0,65.15,96.0,0
147,-56688155,53353,16479,0.0,75.0,100.0,0
148,-56688155,55042,17289,0.0,79.16,97.0,0
149,-56688155,54996,17141,0.0,68.18,98.0,0
150,-56688155,57493,17906,0.0,62.5,99.0,0
151,-56688086,53088,16492,0.0,17.64,100.0,0
152,-56688086,57305,18282,0.0,65.15,96.0,0
153,-56688086,56240,17472,0.0,75.0,100.0,0
154,-56688086,55515,17349,0.0,68.18,98.0,0
155,-56688086,56511,18020,0.0,65.15,96.0,0
156,-56688016,55613,17270,0.0,79.16,97.0,0
157,-56688016,51320,15854,0.0,17.64,100.0,0
158,-56688016,57197,18435,0.0,62.5,99.0,0
159,-56688016,56076,17995,0.0,75.0,100.0,0
160,-56688016,55593,17706,0.0,65.15,96.0,0
161,-56687951,54722,17240,0.0,79.16,97.0,0
162,-56687951,56491,18266,0.0,62.5,99.0,0
163,-56687951,53784,15876,0.0,17.64,100.0,0
164,-56687951,54734,17224,0.0,68.18,98.0,0
165,-56687951,55302,17779,0.0,75.0,100.0,0
166,-56687856,54010,16566,0.0,79.16,97.0,0
167,-56687856,55916,16872,0.0,68.18,98.0,0
168,-56687856,55015,17640,0.0,62.5,99.0,0
169,-56687856,54953,17171,0.0,65.15,96.0,0
170,-56687856,54237,17230,0.0,75.0,100.0,0
171,-56687790,54984,17247,0.0,17.64,100.0,0
172,-56687790,58703,18305,0.0,68.18,98.0,0
173,-56687790,55189,17331,0.0,65.15,96.0,0
174,-56687790,54827,17233,0.0,75.0,100.0,0
175,-56687790,56818,17303,0.0,79.16,97.0,0
176,-56687738,54188,16980,0.0,17.64,100.0,0
177,-56687738,55455,17480,0.0,62.5,99.0,0
178,-56687738,53826,17003,0.0,65.15,99.0,0
179,-56687738,56605,17901,0.0,79.16,99.0,0
180,-56687738,53020,16393,0.0,17.64,99.0,0
181,-56687656,55168,17742,0.0,62.5,98.0,0
182,-56687656,58154,18501,0.0,68.18,100.0,0
183,-56687656,53976,17267,0.0,75.0,100.0,0
184,-56687656,53681,16391,0.0,17.64,99.0,0
185,-56687656,57434,18286,0.0,68.18,100.0,0
186,-56687580,55638,17607,0.0,79.16,99.0,0
187,-56687580,53905,17300,0.0,62.5,98.0,0
188,-56687580,54772,16708,0.0,65.15,99.0,0
189,-56687580,53331,16863,0.0,75.0,100.0,0
190,-56687580,56637,17826,0.0,68.18,100.0,0
191,-56687516,57123,18111,0.0,65.15,99.0,0
192,-56687516,57885,17873,0.0,62.5,98.0,0
193,-56687516,56471,17785,0.0,75.0,100.0,0
194,-56687516,54469,16977,0.0,65.08,99.0,0
195,-56687516,52669,16422,0.0,17.64,99.0,0
196,-56687457,57487,17969,0.0,68.18,100.0,0
197,-56687457,56773,18004,0.0,65.15,99.0,0
198,-56687457,58195,18870,0.0,62.5,98.0,0
199,-56687457,56129,18018,0.0,75.0,100.0,0
200,-56687457,55168,17006,0.0,65.08,99.0,0
201,-56687388,51850,15869,0.0,17.64,99.0,0
202,-56687388,57434,18644,0.0,62.5,98.0,0
203,-56687388,54146,17044,0.0,65.08,99.0,0
204,-56687388,55844,17062,0.0,17.64,99.0,0
205,-56687388,56665,18006,0.0,68.18,100.0,0
206,-56687300,55677,17663,0.0,65.15,99.0,0
207,-56687300,55189,17749,0.0,75.0,100.0,0
208,-56687300,56356,18295,0.0,62.5,98.0,0
209,-56687300,55864,17560,0.0,88.24,100.0,0
210,-56687300,54803,17255,0.0,65.15,99.0,0
211,-56687235,54149,17352,0.0,75.0,100.0,0
212,-56687235,53141,16493,0.0,65.08,99.0,0
213,-56687235,55351,17363,0.0,17.64,99.0,0
214,-56687235,59431,18515,0.0,88.24,100.0,0
215,-56687235,55367,17238,0.0,65.15,99.0,0
216,-56687171,56195,17837,0.0,62.5,98.0,0
217,-56687171,53999,16941,0.0,75.0,100.0,0
218,-56687171,56529,17407,0.0,65.08,99.0,0
219,-56687171,54070,16932,0.0,17.64,99.0,0
220,-56687171,59285,18948,0.0,88.24,100.0,0
221,-56687076,56440,18143,0.0,62.5,98.0,0
222,-56687076,56148,17712,0.0,65.08,99.0,0
223,-56687076,53592,16523,0.0,17.64,99.0,0
224,-56687076,54798,17247,0.0,65.15,99.0,0
225,-56687076,54088,17179,0.0,62.5,100.0,0
226,-56687017,54588,17604,0.0,62.5,98.0,0
227,-56687017,54931,17334,0.0,65.08,99.0,0
228,-56687017,58312,18701,0.0,88.24,100.0,0
229,-56687017,54194,16806,0.0,17.64,99.0,0
230,-56687017,54212,16683,0.0,65.15,99.0,0
231,-56686946,52451,16664,0.0,62.5,100.0,0
232,-56686946,57496,18297,0.0,88.24,100.0,0
233,-56686946,57397,17520,0.0,65.15,99.0,0
234,-56686946,54163,16528,0.0,62.5,100.0,0
235,-56686946,55779,17356,0.0,62.5,98.0,0
236,-56686868,53758,16853,0.0,65.08,99.0,0
237,-56686868,53037,16547,0.0,17.64,99.0,0
238,-56686868,58193,18233,0.0,88.24,100.0,0
239,-56686868,57227,18157,0.0,65.15,99.0,0
240,-56686868,58003,18804,0.0,62.5,98.0,0
241,-56686808,53691,16460,0.0,65.08,99.0,0
242,-56686808,54152,16110,0.0,17.64,99.0,0
243,-56686808,55906,17923,0.0,62.5,100.0,0
244,-56686808,57514,18682,0.0,62.5,98.0,0
245,-56686808,53466,16651,0.0,65.08,99.0,0
246,-56686727,56553,17499,0.0,17.64,99.0,0
247,-56686727,58025,18527,0.0,88.24,100.0,0
248,-56686727,56509,17944,0.0,65.15,99.0,0
249,-56686727,55451,17757,0.0,62.5,100.0,0
250,-56686727,56624,17901,0.0,88.24,100.0,0
251,-56686656,55257,17370,0.0,65.15,99.0,0
252,-56686656,54102,17315,0.0,62.5,100.0,0
253,-56686656,56006,18160,0.0,62.5,98.0,0
254,-56686656,51577,15956,0.0,65.08,99.0,0
255,-56686656,55730,17553,0.0,17.64,99.0,0
256,-56686576,55766,17306,0.0,65.15,99.0,0
257,-56686576,58790,18094,0.0,88.24,100.0,0
258,-56686576,55566,17784,0.0,62.5,98.0,0
259,-56686576,54748,17202,0.0,17.64,99.0,0
260,-56686576,53783,15943,0.0,65.08,99.0,0
261,-56686516,53294,16880,0.0,62.5,100.0,0
262,-56686516,54980,17252,0.0,65.08,99.0,0
263,-56686516,54444,16744,0.0,17.64,99.0,0
264,-56686516,59558,19076,0.0,88.24,100.0,0
265,-56686516,55361,17466,0.0,65.15,99.0,0
266,-56686456,53974,16995,0.0,62.5,100.0,0
267,-56686456,56235,18100,0.0,62.5,98.0,0
268,-56686456,54316,17025,0.0,65.08,99.0,0
269,-56686456,59072,18949,0.0,88.24,100.0,0
270,-56686456,54395,17069,0.0,65.15,99.0,0
271,-56686356,53164,16914,0.0,62.5,100.0,0
272,-56686356,55115,17875,0.0,62.5,98.0,0
273,-56686356,54732,16997,0.0,17.64,99.0,0
274,-56686356,58372,17929,0.0,65.15,99.0,0
275,-56686356,57914,18515,0.0,88.24,100.0,0
276,-56686307,55864,17390,0.0,62.5,98.0,0
277,-56686307,52760,16464,0.0,65.08,99.0,0
278,-56686307,53048,16560,0.0,17.64,99.0,0
279,-56686307,53174,16347,0.0,62.5,100.0,0
280,-56686307,57695,18235,0.0,88.24,100.0,0
281,-56686236,52281,16007,0.0,65.08,99.0,0
282,-56686236,54152,16271,0.0,79.16,99.0,0
283,-56686236,57945,18593,0.0,62.5,98.0,0
284,-56686236,58311,18595,0.0,71.43,99.0,0
285,-56686236,56366,17478,0.0,62.5,100.0,0
286,-56686162,52874,16310,0.0,65.08,99.0,0
287,-56686162,57054,17998,0.0,79.16,99.0,0
288,-56686162,57997,18477,0.0,88.24,100.0,0
289,-56686162,57386,18638,0.0,62.5,98.0,0
290,-56686162,57426,18324,0.0,71.43,99.0,0
291,-56686102,56110,17978,0.0,62.5,100.0,0
292,-56686102,56533,17862,0.0,79.16,99.0,0
293,-56686102,56588,18415,0.0,62.5,98.0,0
294,-56686102,56961,18189,0.0,88.24,100.0,0
295,-56686102,56510,17938,0.0,71.43,99.0,0
296,-56686015,51779,16075,0.0,65.08,99.0,0
297,-56686015,55454,17798,0.0,62.5,100.0,0
298,-56686015,58281,17935,0.0,88.24,100.0,0
299,-56686015,56874,17764,0.0,71.43,99.0,0
300,-56686015,53237,15707,0.0,65.08,99.0,0
301,-56685938,55054,17375,0.0,79.16,99.0,0
302,-56685938,55042,17765,0.0,62.5,98.0,0
303,-56685938,54169,17239,0.0,62.5,100.0,0
304,-56685938,55681,17183,0.0,83.45,99.0,0
305,-56685938,55282,17561,0.0,62.5,98.0,0
306,-56685872,59719,19020,0.0,88.24,100.0,0
307,-56685872,54715,17158,0.0,62.5,100.0,0
308,-56685872,56731,17992,0.0,71.43,99.0,0
309,-56685872,54600,16965,0.0,79.16,99.0,0
310,-56685872,59234,18963,0.0,88.24,100.0,0
311,-56685811,54813,17699,0.0,62.5,98.0,0
312,-56685811,55220,17421,0.0,71.43,99.0,0
313,-56685811,55271,17294,0.0,79.16,99.0,0
314,-56685811,55041,17274,0.0,83.45,99.0,0
315,-56685811,54296,17359,0.0,62.5,100.0,0
316,-56685746,58619,18783,0.0,88.24,100.0,0
317,-56685746,57328,17496,0.0,71.43,99.0,0
318,-56685746,54086,16985,0.0,83.45,99.0,0
319,-56685746,53514,17244,0.0,62.5,98.0,0
320,-56685746,54099,17020,0.0,79.16,99.0,0
321,-56685656,53183,16889,0.0,62.5,100.0,0
322,-56685656,52991,16311,0.0,83.45,99.0,0
323,-56685656,57186,18233,0.0,88.24,100.0,0
324,-56685656,56465,17510,0.0,62.5,98.0,0
325,-56685656,55046,16557,0.0,79.16,99.0,0
326,-56685586,57250,17650,0.0,62.5,100.0,0
327,-56685586,58418,18657,0.0,71.43,99.0,0
328,-56685586,53775,16465,0.0,83.45,97.0,0
329,-56685586,56611,18322,0.0,62.5,94.0,0
330,-56685586,57754,18462,0.0,71.43,99.0,0
331,-56685496,57426,18499,0.0,62.5,100.0,0
332,-56685496,56892,17912,0.0,88.24,100.0,0
333,-56685496,57750,17970,0.0,79.16,96.0,0
334,-56685496,57005,18072,0.0,88.24,100.0,0
335,-56685496,56464,17955,0.0,71.43,99.0,0
336,-56685436,57149,18151,0.0,79.16,96.0,0
337,-56685436,52513,16381,0.0,83.45,97.0,0
338,-56685436,55860,18078,0.0,68.18,94.0,0
339,-56685436,56585,18265,0.0,62.5,100.0,0
340,-56685436,55940,17768,0.0,78.95,100.0,0
341,-56685362,54968,17779,0.0,68.18,94.0,0
342,-56685362,52191,15873,0.0,83.45,97.0,0
343,-56685362,56624,17742,0.0,71.43,99.0,0
344,-56685362,55623,17907,0.0,65.22,100.0,0
345,-56685362,56195,17858,0.0,79.16,96.0,0
346,-56685303,54153,17217,0.0,68.18,94.0,0
347,-56685303,56681,17535,0.0,83.45,97.0,0
348,-56685303,56615,18049,0.0,71.43,99.0,0
349,-56685303,55329,17278,0.0,79.16,96.0,0
350,-56685303,55697,17576,0.0,65.22,100.0,0
351,-56685245,57523,17556,0.0,78.95,100.0,0
352,-56685245,54703,17391,0.0,68.18,94.0,0
353,-56685245,55433,17640,0.0,71.43,99.0,0
354,-56685245,58863,18685,0.0,78.95,100.0,0
355,-56685245,55807,17870,0.0,65.22,100.0,0
356,-56685158,56321,17774,0.0,83.45,97.0,0
357,-56685158,56212,17472,0.0,79.16,96.0,0
358,-56685158,57717,17681,0.0,71.43,99.0,0
359,-56685158,58376,18604,0.0,78.95,100.0,0
360,-56685158,53554,17231,0.0,68.18,94.0,0
361,-56685086,54955,17374,0.0,83.45,97.0,0
362,-56685086,54796,17375,0.0,79.16,96.0,0
363,-56685086,54184,17337,0.0,65.22,100.0,0
364,-56685086,53404,16789,0.0,68.18,94.0,0
365,-56685086,53931,16894,0.0,83.45,97.0,0
366,-56685006,54136,16829,0.0,79.16,96.0,0
367,-56685006,57722,18398,0.0,78.95,100.0,0
368,-56685006,58241,18575,0.0,71.43,99.0,0
369,-56685006,56065,17258,0.0,65.22,100.0,0
370,-56685006,57564,18359,0.0,71.43,99.0,0
371,-56684955,56521,17905,0.0,78.95,100.0,0
372,-56684955,56873,18203,0.0,68.18,94.0,0
373,-56684955,54786,16910,0.0,83.45,97.0,0
374,-56684955,57828,18096,0.0,79.16,96.0,0
375,-56684955,58237,18863,0.0,65.22,100.0,0
376,-56684868,56651,18072,0.0,71.43,99.0,0
377,-56684868,56800,17751,0.0,78.95,100.0,0
378,-56684868,56644,18305,0.0,68.18,94.0,0
379,-56684868,53886,16968,0.0,83.45,97.0,0
380,-56684868,57511,18284,0.0,79.16,96.0,0
381,-56684796,57761,18705,0.0,65.22,100.0,0
382,-56684796,55687,18024,0.0,68.18,94.0,0
383,-56684796,55436,17437,0.0,71.43,99.0,0
384,-56684796,52862,16194,0.0,83.45,97.0,0
385,-56684796,56371,17933,0.0,79.16,96.0,0
386,-56684726,56415,18258,0.0,65.22,100.0,0
387,-56684726,56460,17874,0.0,78.95,100.0,0
388,-56684726,55938,17419,0.0,71.43,99.0,0
389,-56684726,56252,16945,0.0,83.45,97.0,0
390,-56684726,55391,17514,0.0,79.16,96.0,0
391,-56684651,55530,17515,0.0,78.95,100.0,0
392,-56684651,55909,17891,0.0,65.22,100.0,0
393,-56684651,54731,17680,0.0,68.18,94.0,0
394,-56684651,58832,18053,0.0,78.95,100.0,0
395,-56684651,54765,17326,0.0,68.18,94.0,0
396,-56684590,56411,17850,0.0,83.45,97.0,0
397,-56684590,54899,17367,0.0,71.43,99.0,0
398,-56684590,56071,17406,0.0,79.16,96.0,0
399,-56684590,56517,18141,0.0,65.22,100.0,0
400,-56684590,54783,17574,0.0,68.18,94.0,0
401,-56684506,53969,16838,0.0,71.43,99.0,0
402,-56684506,59083,18857,0.0,78.95,100.0,0
403,-56684506,55598,17660,0.0,83.45,97.0,0
404,-56684506,55668,17635,0.0,79.16,96.0,0
405,-56684506,55429,17897,0.0,65.22,100.0,0
406,-56684446,57315,17754,0.0,71.43,99.0,0
407,-56684446,54094,16987,0.0,83.45,97.0,0
408,-56684446,54084,16917,0.0,79.16,96.0,0
409,-56684446,58406,18643,0.0,78.95,100.0,0
410,-56684446,55826,17424,0.0,65.22,100.0,0
411,-56684385,53266,17076,0.0,68.18,94.0,0
412,-56684385,56904,18010,0.0,71.43,99.0,0
413,-56684385,57581,18363,0.0,78.95,100.0,0
414,-56684385,55316,17026,0.0,68.18,94.0,0
415,-56684385,56975,17201,0.0,79.16,96.0,0
416,-56684296,54709,16875,0.0,83.45,97.0,0
417,-56684296,57973,18443,0.0,65.22,100.0,0
418,-56684296,56728,17801,0.0,78.95,100.0,0
419,-56684296,57113,18483,0.0,68.18,94.0,0
420,-56684296,56207,17779,0.0,68.18,99.0,0
421,-56684236,54410,17224,0.0,83.45,97.0,0
422,-56684236,57766,18393,0.0,79.16,96.0,0
423,-56684236,57535,18592,0.0,65.22,100.0,0
424,-56684236,56808,18390,0.0,68.18,94.0,0
425,-56684236,55305,17460,0.0,68.18,99.0,0
426,-56684153,53030,16672,0.0,83.45,97.0,0
427,-56684153,57277,18217,0.0,79.16,96.0,0
428,-56684153,57171,17928,0.0,78.95,100.0,0
429,-56684153,56808,18400,0.0,65.22,100.0,0
430,-56684153,54435,16911,0.0,68.18,99.0,0
431,-56684086,56002,17716,0.0,78.95,100.0,0
432,-56684086,55841,17748,0.0,79.16,96.0,0
433,-56684086,55684,18047,0.0,68.18,94.0,0
434,-56684086,56594,17173,0.0,83.45,97.0,0
435,-56684086,55559,17852,0.0,65.22,100.0,0
436,-56684001,56066,17360,0.0,78.95,100.0,0
437,-56684001,54792,17658,0.0,68.18,94.0,0
438,-56684001,56650,18001,0.0,83.45,97.0,0
439,-56684001,55127,17054,0.0,68.18,99.0,0
440,-56684001,55054,17294,0.0,79.16,96.0,0
441,-56683936,55881,17700,0.0,65.22,100.0,0
442,-56683936,53987,16954,0.0,68.18,99.0,0
443,-56683936,55350,17580,0.0,68.18,94.0,0
444,-56683936,55918,17780,0.0,23.42,97.0,0
445,-56683936,55695,17436,0.0,79.16,96.0,0
446,-56683876,59367,18775,0.0,78.84,100.0,0
447,-56683876,55663,17946,0.0,65.22,100.0,0
448,-56683876,53841,16516,0.0,68.18,99.0,0
449,-56683876,59078,18846,0.0,78.84,100.0,0
450,-56683876,54798,17412,0.0,23.42,97.0,0
451,-56683786,54662,17279,0.0,79.16,96.0,0
452,-56683786,54668,17628,0.0,68.18,94.0,0
453,-56683786,54487,17517,0.0,65.22,100.0,0
454,-56683786,58127,18562,0.0,78.84,100.0,0
455,-56683786,57320,17942,0.0,68.18,99.0,0
456,-56683726,53614,16706,0.0,23.42,97.0,0
457,-56683726,54787,16686,0.0,79.16,96.0,0
458,-56683726,53712,16999,0.0,68.18,94.0,0
459,-56683726,57389,17823,0.0,65.22,100.0,0
460,-56683726,54416,16856,0.0,23.42,97.0,0
461,-56683636,57090,18036,0.0,68.18,99.0,0
462,-56683636,56625,17595,0.0,68.18,94.0,0
463,-56683636,57385,18255,0.0,78.84,100.0,0
464,-56683636,57716,17857,0.0,79.16,96.0,0
465,-56683636,57496,18580,0.0,65.22,100.0,0
466,-56683586,56684,18291,0.0,68.18,94.0,0
467,-56683586,57745,18085,0.0,78.84,100.0,0
468,-56683586,56350,17818,0.0,68.18,99.0,0
469,-56683586,52896,16699,0.0,23.42,97.0,0
470,-56683586,57442,18258,0.0,79.16,96.0,0
471,-56683511,56947,18357,0.0,65.22,100.0,0
472,-56683511,56285,18195,0.0,68.18,94.0,0
473,-56683511,57603,18299,0.0,78.84,100.0,0
474,-56683511,55359,17510,0.0,68.18,99.0,0
475,-56683511,52422,16140,0.0,23.42,97.0,0
476,-56683446,56751,18059,0.0,79.16,96.0,0
477,-56683446,56231,18122,0.0,65.22,100.0,0
478,-56683446,56126,17557,0.0,23.42,100.0,0
479,-56683446,55214,17081,0.0,68.18,97.0,0
480,-56683446,55322,17520,0.0,79.16,92.0,0
481,-56683356,55060,17749,0.0,68.1,95.0,0
482,-56683356,54773,17565,0.0,65.22,97.0,0
483,-56683356,56505,17823,0.0,78.84,100.0,0
484,-56683356,55471,17332,0.0,68.18,97.0,0
485,-56683356,55372,17221,0.0,79.16,92.0,0
486,-56683296,54602,17435,0.0,68.1,95.0,0
487,-56683296,58687,18019,0.0,78.84,100.0,0
488,-56683296,54616,17222,0.0,71.51,97.0,0
489,-56683296,55783,17656,0.0,23.42,100.0,0
490,-56683296,55459,17698,0.0,68.1,95.0,0
491,-56683241,59546,19039,0.0,78.84,100.0,0
492,-56683241,54928,17416,0.0,23.42,100.0,0
493,-56683241,53832,16916,0.0,68.18,97.0,0
494,-56683241,55432,17508,0.0,79.16,92.0,0
495,-56683241,54433,17373,0.0,71.51,97.0,0
496,-56683154,59157,18944,0.0,78.84,100.0,0
497,-56683154,53896,17063,0.0,23.42,100.0,0
498,-56683154,55184,16671,0.0,68.18,97.0,0
499,-56683154,53210,16950,0.0,71.51,97.0,0
500,-56683154,54235,17143,0.0,79.16,92.0,0
501,-56683086,54611,17582,0.0,68.1,95.0,0
502,-56683086,57575,18243,0.0,68.18,97.0,0
503,-56683086,55941,17095,0.0,71.51,97.0,0
504,-56683086,57223,17306,0.0,79.16,92.0,0
505,-56683086,54957,17078,0.0,68.1,95.0,0
506,-56682996,58255,18602,0.0,78.84,100.0,0
507,-56682996,53478,16522,0.0,23.42,100.0,0
508,-56682996,57275,18143,0.0,68.18,97.0,0
509,-56682996,57209,18172,0.0,68.1,95.0,0
510,-56682996,58152,18392,0.0,78.84,100.0,0
511,-56682936,53937,16841,0.0,23.42,100.0,0
512,-56682936,58185,18515,0.0,79.16,92.0,0
513,-56682936,56488,18050,0.0,71.51,97.0,0
514,-56682936,58661,18687,0.0,78.84,100.0,0
515,-56682936,52228,16448,0.0,23.42,100.0,0
516,-56682856,57659,18392,0.0,79.16,92.0,0
517,-56682856,56050,17791,0.0,68.18,97.0,0
518,-56682856,56443,18194,0.0,68.1,95.0,0
