
13777	14265	0
13789	14204	0
13868	14239	0
13895	14184	0
13914	14080	0
0	54	0
10807	44086	0
1335	46134	0
13911	39767	0
13869	14230	0
13933	14154	0
13905	14229	0
13961	13881	0
14134	14903	0
20022	823	0
20022	53	0
53559	47413	0
65077	52535	0
32822	13110	0
13784	14197	0
13826	13866	0
14134	25910	0
13851	14261	0
13846	14171	0
13878	11575	0
13891	13933	0
13896	13905	0
13622	35127	0
25141	13882	0
13743	14198	0
13853	14268	0
13888	14315	0
13809	13773	0
14208	13959	0
13831	14276	0
13876	14281	0
13896	13925	0
14244	13820	0
14272	13907	0
14244	13811	0
14171	13926	0
14134	6455	0
13802	14189	0
13912	14220	0
13819	14133	0
44855	30262	0
13622	16439	0
13833	14215	0
13878	34615	0
18486	9015	0
36918	2615	0
13816	13896	0
14214	13845	0
14134	11831	0
13877	62263	0
13882	13926	0
14161	13827	0
13924	14242	0
13849	14232	0
13880	14209	0
13868	14134	0
13854	13621	0
60470	39991	0
45622	23863	0
13843	14134	0
9015	36918	0
13879	45366	0
11062	31799	0
39734	54	0
11831	38454	0
20535	37942	0
13933	13878	0
13884	13878	0
25655	41526	0
23095	22070	0
33335	46134	0
6199	46134	0
27447	43573	0
64055	39222	0
13878	14282	0
13864	13878	0
13878	13867	0
13848	14195	0
13788	14134	0
55	47926	0
13878	15671	0
46390	13367	0
13848	14244	0
13842	14264	0
13873	14301	0
13835	14134	0
6199	46133	0
58679	38966	0
21815	36406	0
13921	14324	0
13885	14134	0
13804	14302	0
13775	14315	0
13909	14162	0
13850	14134	0
13878	2871	0
35638	13876	0
14289	13918	0
13894	14238	0
13878	12599	0
13898	14171	0
13887	14133	0
13861	14218	0
13903	14260	0
13869	14303	0
13944	13885	0
14176	13877	0
60471	13926	0
13845	14315	0
13878	6711	0
53046	10807	0
64053	13827	0
14231	13859	0
13856	14205	0
13954	14259	0
13862	14181	0
13914	14230	0
13879	14216	0
13832	14280	0
13851	14260	0
13936	14195	0
13898	13859	0
14203	13921	0
13928	14250	0
13875	14206	0
13821	14301	0
13956	14254	0
13959	14201	0
13878	8246	0
8247	32054	0
5431	37174	0
17463	38197	0
61751	45110	0
13878	2103	0
51254	11575	0
41014	13936	0
14195	13878	0
13947	14240	0
13834	14228	0
13868	14217	0
13880	14133	0
64822	13956	0
14254	13913	0
14219	13907	0
14134	13367	0
46134	8502	0
13925	14274	0
13872	14272	0
13804	14166	0
13857	14290	0
13885	14229	0
13905	14212	0
13878	31543	0
41014	14391	0
37686	16951	0
13878	13878	0
13877	14243	0
13915	14256	0
13891	14166	0
13910	14288	0
13878	13857	0
14216	13622	0
25911	49718	0
13895	14133	0
13923	14172	0
13906	14306	0
13900	14230	0
13898	14250	0
13876	13878	0
14391	37686	0
13848	14207	0
13879	14250	0
13864	14252	0
13938	14269	0
13852	14218	0
13900	14273	0
13849	14201	0
13818	14249	0
13878	18231	0
32566	22583	0
13898	14245	0
13957	14276	0
13828	14134	0
18999	43574	0
13873	14273	0
13818	13848	0
14207	13867	0
14134	18999	0
13825	13938	0
14269	13847	0
13876	14233	0
13905	13849	0
13805	14229	0
13899	14166	0
13864	14180	0
13887	14267	0
13832	14195	0
13917	14134	0
1079	36150	0
4407	47158	0
11319	27702	0
13622	11063	0
13878	18998	0
13808	14308	0
13864	14206	0
13887	14134	0
13367	39222	0
13827	14187	0
13849	14223	0
13850	14237	0
13840	14278	0
13869	14134	0
13910	14239	0
13830	14290	0
13940	14260	0
13878	7479	0
34357	13793	0
13911	14217	0
13943	14285	0
13849	14134	0
10294	39478	0
16183	37942	0
21303	37686	0
29750	11319	0
54838	18231	0
27445	62519	0
38710	10807	0
35126	26423	0
31286	13830	0
14290	13878	0
13862	14229	0
13844	13799	0
13876	14246	0
13895	14217	0
13878	6455	0
13823	13978	0
14288	13878	0
21303	13860	0
14134	13868	0
14294	13801	0
14304	13851	0
14277	13904	0
13893	14251	0
13865	14226	0
13898	14221	0
13878	9783	0
38198	6199	0
40502	26167	0
25398	13878	0
18231	35126	0
1847	39733	0
13941	14281	0
13845	14265	0
13812	14239	0
13865	14133	0
13938	14264	0
13779	14333	0
13819	14134	0
17719	43830	0
13858	14228	0
13819	14280	0
13856	14245	0
13858	14253	0
13895	14241	0
13868	14255	0
13922	14133	0
54071	28982	0
14904	5685	0
64823	22838	0
13804	14221	0
13814	14311	0
13812	14133	0
54071	64822	0
35895	13948	0
13827	14247	0
13879	14133	0
64311	51254	0
11574	18487	0
13935	14205	0
13818	14134	0
11318	823	0
32822	13882	0
13910	14165	0
13964	14330	0
13922	14133	0
60470	1845	0
63031	59190	0
17719	31798	0
567	13871	0
14179	13868	0
14242	13779	0
14175	13855	0
13896	14266	0
13878	28471	0
32053	57143	0
13878	823	0
32822	23607	0
27702	16439	0
13939	14226	0
13622	25143	0
13827	14226	0
13815	14293	0
13622	567	0
13878	12087	0
25398	17208	0
13843	14192	0
13903	14281	0
13622	18486	0
13859	13848	0
13894	14247	0
13881	14239	0
13797	14233	0
13864	13888	0
13913	14238	0
13864	13621	0
13770	14265	0
13899	14219	0
13811	13809	0
13793	14271	0
13841	13891	0
13877	14134	0
13906	14219	0
13897	13819	0
13759	14134	0
9015	45366	0
18742	7479	0
39478	8247	0
50229	63543	0
13866	14142	0
13823	14134	0
13932	14174	0
13797	14285	0
13872	14133	0
13828	14262	0
13811	14213	0
13903	13877	0
14174	13855	0
14213	13932	0
14270	13881	0
13878	18743	0
38454	22327	0
52022	16183	0
46390	13879	0
13852	14239	0
13863	14251	0
13622	27702	0
13828	14223	0
13878	12342	0
13799	14134	0
1079	46646	0
10551	46390	0
13622	7991	0
13864	13932	0
13894	13881	0
13900	14274	0
13806	14258	0
13863	14316	0
13899	14243	0
13878	7223	0
40758	7222	0
13908	14202	0
13932	14245	0
13963	14206	0
13877	59191	0
30774	13865	0
14261	13878	0
16183	32821	0
65079	41526	0
13857	14219	0
13899	14261	0
13898	14133	0
13846	14135	0
13878	19255	0
13912	14238	0
13887	14251	0
13878	21559	0
31286	13932	0
13852	14210	0
13823	14151	0
13831	14210	0
13907	14250	0
13847	14222	0
13966	14134	0
13938	14245	0
13878	19255	0
46390	9783	0
32053	13846	0
13841	14244	0
13877	14323	0
13878	16183	0
43830	11831	0
39222	15670	0
823	35126	0
13906	14237	0
13914	14134	0
1847	33334	0
6967	24374	0
16695	30774	0
15415	28726	0
31287	13963	0
14267	13878	0
9783	32054	0
823	49462	0
13940	14223	0
13829	14134	0
6966	15671	0
13875	14134	0
13898	13875	0
13852	14134	0
21047	40246	0
23351	43318	0
10039	13898	0
14133	56887	0
13802	13946	0
13858	14305	0
13832	14278	0
13878	823	0
49462	12855	0
13872	13940	0
13841	14204	0
13891	14281	0
13899	14307	0
13908	14225	0
13622	7223	0
13873	13915	0
14134	823	0
58166	1335	0
13788	14220	0
13882	14133	0
59958	30519	0
13622	2103	0
50742	7991	0
13878	13874	0
14305	13910	0
13878	4406	0
4407	31798	0
7479	46646	0
13867	14197	0
13621	61751	0
13867	13873	0
13622	823	0
58166	13829	0
14134	309	0
56375	35894	0
13907	14321	0
13869	14200	0
13877	14134	0
7991	32054	0
311	58422	0
15671	29494	0
23351	47414	0
23862	13904	0
13817	13867	0
13864	14197	0
13884	14319	0
13621	57911	0
13878	12087	0
30006	7735	0
13875	14227	0
13887	14183	0
13937	14134	0
13837	14235	0
13850	14240	0
13938	14245	0
13899	13915	0
13908	14210	0
13878	3383	0
37942	13817	0
13859	14177	0
13815	14239	0
13897	14279	0
13863	13881	0
14134	7479	0
13870	14226	0
13873	14247	0
13889	14350	0
13903	14275	0
13832	14252	0
13931	14220	0
13868	14252	0
13854	14243	0
13869	14279	0
13846	14188	0
13880	13859	0
13859	14270	0
13852	14194	0
13878	10039	0
13898	14254	0
13860	14291	0
13862	14280	0
13819	14238	0
13962	13903	0
13890	14134	0
13822	14189	0
13875	14143	0
13850	14134	0
13776	13869	0
13809	14242	0
13869	14255	0
13889	14182	0
13861	14251	0
13878	13879	0
43830	6967	0
13934	13860	0
13921	14255	0
13891	14227	0
13800	14286	0
13941	14184	0
13934	14188	0
13909	13875	0
14143	13825	0
14250	13799	0
14222	13877	0
13942	14302	0
13907	13889	0
14134	14903	0
33334	13861	0
13622	6966	0
13827	14239	0
13883	14258	0
13846	14254	0
13782	13800	0
14286	13841	0
14189	13815	0
14174	13876	0
14247	13937	0
14234	13812	0
14196	13874	0
14202	13889	0
14237	13815	0
14311	13894	0
13845	14303	0
13929	13769	0
14182	13878	0
13933	13883	0
13856	14204	0
13877	54839	0
48950	10551	0
25141	64311	0
13793	14292	0
13828	14243	0
13851	14133	0
62519	29750	0
13834	14285	0
13848	14242	0
13840	14268	0
13917	14160	0
13917	14200	0
13942	14235	0
13867	14134	0
27959	50230	0
13836	14249	0
13749	14234	0
13856	14229	0
13930	14226	0
13874	14208	0
13959	14134	0
6967	45366	0
13879	32566	0
13878	6199	0
41525	62006	0
13845	14290	0
13889	13917	0
14200	13878	0
30263	39734	0
311	13860	0
13871	14134	0
3127	43318	0
21303	33078	0
18999	52277	0
63799	12086	0
13824	14264	0
13878	14134	0
13836	14232	0
13877	13897	0
13841	14267	0
13862	14248	0
13833	14208	0
13880	14228	0
13943	14230	0
13877	14331	0
13930	14179	0
13801	14203	0
13914	14227	0
13877	63797	0
63799	12086	0
16695	39734	0
33591	37942	0
13792	14220	0
13903	14301	0
13886	14192	0
13849	13862	0
14248	13873	0
13878	14391	0
13911	14307	0
13951	14236	0
13808	14261	0
13823	14245	0
13811	14296	0
13879	14142	0
13904	14279	0
13909	13955	0
14228	13951	0
14204	13842	0
13819	14298	0
13996	13886	0
13795	14279	0
13866	13878	0
13908	13927	0
13881	14134	0
22327	58166	0
11575	43062	0
13793	14268	0
13840	14133	0
13820	14251	0
13848	13904	0
14279	13878	0
13834	14303	0
13825	14245	0
13844	14202	0
13866	14253	0
13894	14218	0
13915	14181	0
13821	13908	0
13908	14201	0
13847	14243	0
13906	14134	0
13851	14278	0
13849	14246	0
13924	13820	0
14251	13906	0
14268	13878	0
11831	39478	0
15927	13893	0
13622	13844	0
13873	13866	0
13897	14157	0
13872	14197	0
13864	13821	0
14237	13878	0
13879	13847	0
13929	14247	0
13830	13851	0
14278	13878	0
6455	42550	0
18999	13939	0
14186	13622	0
13899	13886	0
13914	14153	0
13882	14279	0
13879	13873	0
13918	14258	0
13842	14134	0
13888	14285	0
13878	13889	0
13858	13879	0
14134	31543	0
40501	62007	0
13844	14260	0
13896	14254	0
13863	14219	0
13908	14311	0
13873	14244	0
13929	14134	0
23095	18742	0
23351	37686	0
13853	14295	0
13823	14133	0
13844	14235	0
13878	16951	0
13799	13878	0
8759	13818	0
13877	62007	0
47670	4407	0
13878	14259	0
13622	10039	0
35638	11062	0
21559	59190	0
13787	14278	0
13853	13915	0
14227	13908	0
13905	14179	0
13812	14241	0
13807	13844	0
14235	13860	0
14343	13794	0
13903	14133	0
64055	47926	0
13804	14221	0
13905	14134	0
13894	14188	0
13905	14212	0
13896	14277	0
13932	14253	0
13859	14224	0
13878	21559	0
13895	14266	0
13860	13812	0
14241	13877	0
13901	14261	0
13877	57911	0
13905	14327	0
13973	14134	0
13865	14133	0
13878	13878	0
13841	14190	0
13839	14293	0
13863	14280	0
13924	14276	0
13840	14233	0
13853	13849	0
14228	13913	0
13907	14258	0
13874	14219	0
13810	14243	0
13885	14325	0
13791	14234	0
13870	13973	0
14134	3382	0
10551	45878	0
13878	4406	0
4407	28214	0
13858	13863	0
14280	13930	0
14283	13896	0
14134	9783	0
39222	13111	0
38453	62263	0
13894	14134	0
13932	14229	0
13884	13885	0
14325	13877	0
57143	39478	0
13800	14273	0
13923	14274	0
13856	14228	0
13810	14253	0
13901	14134	0
13866	14226	0
13878	18487	0
37430	18999	0
13879	14227	0
13877	62263	0
29749	64311	0
13830	14262	0
13622	15415	0
35893	61496	0
1078	13623	0
34101	52023	0
41270	7223	0
34358	4150	0
13868	14212	0
13884	14134	0
19767	25142	0
6455	50486	0
13840	14197	0
13907	14235	0
13850	14243	0
13875	13819	0
14265	13923	0
13898	14249	0
13916	14307	0
13810	14252	0
13894	14169	0
13843	13852	0
13809	14278	0
13878	11319	0
33846	7223	0
39222	5175	0
13835	14225	0
13856	14134	0
13825	13907	0
14235	13914	0
14171	13849	0
14188	13893	0
13850	14245	0
13887	14228	0
13865	14185	0
13889	14218	0
13870	14179	0
13864	14222	0
13855	14199	0
13864	14271	0
13793	14248	0
13785	14176	0
13783	14215	0
13872	14134	0
13622	23095	0
23350	3383	0
35638	22327	0
40757	60982	0
13833	14194	0
13929	14237	0
13878	16695	0
13893	13870	0
14179	13892	0
13869	14270	0
13910	14220	0
13896	14278	0
13877	55607	0
13857	14269	0
13896	14221	0
13897	14228	0
13805	13837	0
14219	13878	0
13921	14170	0
13890	14197	0
13911	14284	0
13862	14272	0
13818	13893	0
13891	14326	0
13872	14186	0
13890	13910	0
14220	13850	0
13884	13926	0
14218	13908	0
14309	13832	0
13844	14196	0
13839	14263	0
13836	14241	0
13622	24887	0
23093	61495	0
39222	36406	0
13884	14192	0
13935	14120	0
13879	14307	0
13879	14221	0
13878	16951	0
13908	14267	0
13898	13884	0
13879	14308	0
13771	14134	0
2103	35894	0
13942	14186	0
13878	3127	0
13864	13794	0
13877	61495	0
13827	14192	0
13756	14134	0
15415	13829	0
14134	311	0
32566	13879	0
14221	13889	0
13907	13908	0
13913	14134	0
18999	42550	0
13937	14202	0
13808	14191	0
13878	30263	0
13809	13883	0
13870	14287	0
13967	14244	0
13975	14234	0
13877	48183	0
13878	1335	0
13845	14190	0
13943	14134	0
13874	14252	0
13953	13907	0
13884	14224	0
13899	14288	0
13819	13937	0
14134	16183	0
26678	5431	0
13892	14230	0
13895	14134	0
11831	13937	0
14350	13854	0
14274	13888	0
13878	30007	0
38710	15159	0
13852	13943	0
13878	12854	0
12855	44085	0
13880	14242	0
13890	14224	0
13960	14314	0
13817	14134	0
13878	5431	0
22326	22583	0
27445	63542	0
18231	13874	0
14134	13854	0
13874	14134	0
13877	14134	0
13862	14194	0
13969	14233	0
13850	14237	0
13865	14156	0
13812	14217	0
13893	14306	0
13878	34871	0
13862	14260	0
13894	14190	0
13939	14300	0
13932	14270	0
13997	14263	0
13900	13856	0
14238	13878	0
12855	45109	0
55863	43062	0
12855	46134	0
13886	14258	0
13828	14259	0
13835	13812	0
13842	14255	0
13851	14267	0
13878	9783	0
13885	14278	0
13873	14263	0
13622	27703	0
48694	39991	0
13959	14309	0
13831	14218	0
13815	14235	0
13918	14134	0
12855	46134	0
13894	14310	0
13878	1079	0
45878	13835	0
14165	13839	0
13859	14187	0
13854	14138	0
13888	14253	0
13818	14154	0
13898	14222	0
13821	14258	0
13878	34615	0
58678	4151	0
43062	5687	0
13817	14208	0
13946	13846	0
14251	13872	0
13963	14239	0
13855	14266	0
13873	14318	0
13865	14269	0
13857	14212	0
13854	14252	0
13882	14216	0
13840	14134	0
13855	14258	0
13946	14305	0
13622	4151	0
13861	14134	0
13810	14188	0
13878	31287	0
46390	22071	0
13933	14134	0
13771	14255	0
13915	14231	0
13878	10551	0
13902	14134	0
8503	33846	0
13924	14229	0
13878	4151	0
13891	14372	0
13930	14250	0
13764	14133	0
13794	14235	0
13881	14096	0
13920	14134	0
13920	14232	0
13878	27959	0
57142	13771	0
13862	14256	0
13878	13869	0
14249	13926	0
13811	13834	0
14192	13878	0
25654	13914	0
14219	13840	0
13898	14261	0
13895	13764	0
14271	13942	0
13911	14314	0
13898	13920	0
14171	13893	0
14225	13889	0
14234	13952	0
14212	13790	0
13622	2359	0
45366	24887	0
41270	3896	0
13932	13839	0
14250	13907	0
14212	13904	0
13903	14187	0
13830	14183	0
13622	13942	0
13905	14211	0
13896	14226	0
13908	13878	0
13876	14200	0
13852	14236	0
13885	14163	0
13881	14207	0
13943	14134	0
24886	15670	0
3896	13823	0
13935	14297	0
13897	14277	0
13858	14134	0
20278	17463	0
13801	14300	0
13878	20791	0
13806	14210	0
13878	21559	0
13900	14241	0
13856	13878	0
7223	39990	0
8247	39478	0
14646	9527	0
13873	14245	0
13848	14240	0
13851	14310	0
13871	14245	0
13861	14235	0
13858	14192	0
13828	14233	0
13902	13894	0
14219	13898	0
13852	13878	0
13867	14202	0
13894	14237	0
13827	14265	0
13845	13878	0
14647	38966	0
3383	57910	0
13622	6198	0
6199	41014	0
26679	47670	0
24887	13856	0
14181	13886	0
13844	13828	0
13796	14268	0
13916	14275	0
13855	14247	0
13911	14134	0
11063	31286	0
13864	14207	0
13889	14261	0
13830	14217	0
13862	14315	0
13897	14192	0
13907	14270	0
13928	13921	0
14164	13878	0
13913	14170	0
13622	5175	0
13905	13796	0
13878	23607	0
49974	3384	0
4406	28471	0
45622	22839	0
34613	13864	0
13850	14198	0
13860	14255	0
13842	14273	0
13837	13897	0
14192	13935	0
14206	13840	0
13937	13843	0
13830	14185	0
13852	14178	0
13821	14250	0
13859	14253	0
13894	14256	0
13925	14170	0
13854	14285	0
13837	14277	0
13885	13850	0
14198	13878	0
9271	44854	0
4663	34870	0
13893	13935	0
14206	13878	0
4151	26166	0
12087	49718	0
19255	46902	0
13875	14240	0
13835	13859	0
13878	17975	0
45110	25143	0
54838	5687	0
54838	9783	0
43062	18999	0
57142	2359	0
51510	13842	0
14216	13789	0
13878	17719	0
41526	22583	0
13880	14263	0
13773	14281	0
13893	14231	0
13860	14189	0
13811	14229	0
13883	14254	0
13894	13922	0
14294	13859	0
13921	13862	0
13898	14134	0
18999	57141	0
13878	14390	0
13862	14276	0
13876	13825	0
13923	14175	0
13914	14134	0
14390	4407	0
13948	14203	0
13824	13878	0
13887	14133	0
13853	14307	0
13878	17975	0
43830	6454	0
9014	27959	0
49718	13898	0
13882	13810	0
14189	13856	0
14236	13846	0
13878	13876	0
14263	13930	0
14232	13879	0
14242	13841	0
14230	13809	0
14223	13886	0
14218	13868	0
14257	13895	0
14277	13802	0
14183	13925	0
14279	13937	0
14271	13904	0
14236	13865	0
14260	13842	0
13826	14217	0
13788	14081	0
13845	13930	0
14232	13829	0
14263	13905	0
14191	13773	0
14226	13899	0
14178	13886	0
14245	13938	0
14265	13930	0
13834	14299	0
13878	28983	0
13860	14218	0
13822	13865	0
14260	13862	0
14134	30263	0
13877	56375	0
13865	14134	0
13892	14192	0
13851	14226	0
13868	14252	0
13915	14312	0
13921	14134	0
15927	42294	0
13848	14311	0
13849	14259	0
13918	14250	0
13884	14214	0
13877	65077	0
13874	14134	0
9783	13909	0
14134	21559	0
13871	14246	0
13926	14310	0
13903	14151	0
13876	14134	0
11318	13915	0
14312	13813	0
13884	14222	0
13901	14268	0
13622	13849	0
13926	13918	0
14134	22583	0
41526	3639	0
13829	14213	0
13861	14134	0
21815	43573	0
64823	39990	0
14135	30262	0
13855	14211	0
13830	13876	0
13878	13920	0
14134	14903	0
49718	14646	0
15414	22839	0
41014	11831	0
13878	26167	0
52278	23351	0
57398	6199	0
42038	6455	0
13888	14267	0
13864	14210	0
13909	14214	0
13944	14211	0
13955	13855	0
14211	13792	0
14263	13859	0
14179	13910	0
14186	13622	0
13917	14232	0
13836	14212	0
13848	14134	0
13622	23351	0
57398	26679	0
13925	13849	0
14283	13875	0
14290	13824	0
14240	13787	0
13817	14261	0
13878	33591	0
13913	14213	0
13927	14166	0
13878	22071	0
27190	13621	0
57399	21558	0
7223	58934	0
13850	13848	0
14257	13900	0
14134	13928	0
13829	13925	0
14252	13891	0
14176	13870	0
14241	13877	0
13906	13817	0
14261	13735	0
13932	14134	0
22839	34102	0
13798	14192	0
13872	14270	0
13945	14134	0
7223	58934	0
29751	39989	0
60215	13883	0
14134	13878	0
1845	61495	0
13879	14178	0
13861	14220	0
13884	14265	0
13896	13906	0
13897	14230	0
13829	14134	0
27703	38454	0
13869	13798	0
14192	13931	0
14286	13878	0
13808	14263	0
13843	14317	0
13898	14227	0
13882	14261	0
13867	14208	0
13929	14180	0
13871	14185	0
13827	14280	0
13878	18486	0
18487	13859	0
14215	13878	0
1335	35382	0
21815	43574	0
13926	14165	0
13833	14290	0
13885	14289	0
13878	4919	0
60725	55863	0
20790	26935	0
51254	23607	0
52022	18999	0
13826	14156	0
13878	823	0
13842	13884	0
13813	14246	0
13873	14218	0
13907	14200	0
13827	14238	0
13949	14241	0
13944	14300	0
13846	14286	0
13910	14256	0
13886	14204	0
13853	14170	0
13885	14247	0
13802	14134	0
