timestamp, bpm, average bpm, red, ir, HR, HRvalid, SPO2, SPO2Valid
08:47:45.951, , , 57835, 17381, 136, 0, 99, 1
08:47:46.019, , , 58423, 17619, 136, 0, 99, 1
08:47:46.162, , , 58864, 17655, 136, 0, 99, 1
08:47:46.232, , , 58783, 17772, 136, 0, 99, 1
08:47:46.340, , , 59682, 18192, 136, 0, 99, 1
08:47:46.413, , , 60304, 18361, 136, 0, 99, 1
08:47:46.554, , , 60773, 18519, 136, 0, 99, 1
08:47:46.625, , , 60284, 17874, 136, 0, 99, 1
08:47:46.731, , , 59128, 17898, 136, 0, 99, 1
08:47:46.841, , , 59614, 18044, 136, 0, 99, 1
08:47:46.950, , , 59629, 17950, 136, 0, 99, 1
08:47:47.020, , , 59721, 18108, 136, 0, 99, 1
08:47:47.154, , , 60516, 18415, 136, 0, 99, 1
08:47:47.222, , , 60875, 18506, 136, 0, 99, 1
08:47:47.362, , , 60746, 18004, 136, 0, 99, 1
08:47:47.429, , , 59054, 17631, 136, 0, 99, 1
08:47:47.532, , , 59390, 17891, 136, 0, 99, 1
08:47:47.637, , , 59709, 17870, 136, 0, 99, 1
08:47:47.739, , , 59484, 17934, 136, 0, 99, 1
08:47:47.843, , , 59987, 18138, 136, 0, 99, 1
08:47:47.949, , , 60738, 18398, 214, 0, 99, 1
08:47:48.020, , , 60983, 18462, 214, 0, 99, 1
08:47:48.156, , , 59734, 17541, 214, 0, 99, 1
08:47:48.227, , , 58650, 17491, 214, 0, 99, 1
08:47:48.331, , , 59121, 17670, 214, 0, 99, 1
08:47:48.434, , , 59049, 17559, 214, 0, 99, 1
08:47:48.543, , , 59133, 17751, 214, 0, 99, 1
08:47:48.615, , , 59728, 17976, 214, 0, 99, 1
08:47:48.763, , , 60391, 18198, 214, 0, 99, 1
08:47:48.834, , , 60655, 18285, 214, 0, 99, 1
08:47:48.940, , , 59140, 17397, 214, 0, 99, 1
08:47:49.013, , , 58456, 17451, 214, 0, 99, 1
08:47:49.155, , , 59027, 17611, 214, 0, 99, 1
08:47:49.225, , , 58892, 17526, 214, 0, 99, 1
08:47:49.331, , , 59177, 17828, 214, 0, 99, 1
08:47:49.436, , , 59788, 18039, 214, 0, 99, 1
08:47:49.547, , , 60357, 18224, 214, 0, 99, 1
08:47:49.619, , , 60644, 18306, 214, 0, 99, 1
08:47:49.763, , , 59192, 17548, 214, 0, 99, 1
08:47:49.832, , , 58880, 17698, 214, 0, 99, 1
08:47:49.938, , , 59543, 17868, 214, 0, 99, 1
08:47:50.045, , , 59447, 17828, 214, 0, 99, 1
08:47:50.157, , , 59955, 18164, 214, 0, 99, 1
08:47:50.224, , , 60547, 18399, 214, 0, 99, 1
08:47:50.364, , , 61138, 18600, 214, 0, 99, 1
08:47:50.432, , , 61477, 18580, 187, 0, 99, 1
08:47:50.542, , , 59859, 18022, 187, 0, 99, 1
08:47:50.612, , , 60054, 18172, 187, 0, 99, 1
08:47:50.757, , , 60477, 18202, 187, 0, 99, 1
08:47:50.833, , , 60146, 18163, 187, 0, 99, 1
08:47:50.939, , , 60601, 18418, 187, 0, 99, 1
08:47:51.011, , , 61144, 18580, 187, 0, 99, 1
08:47:51.149, , , 61504, 18573, 187, 0, 99, 1
08:47:51.219, , , 60378, 17885, 187, 0, 99, 1
08:47:51.360, , , 59551, 17935, 187, 0, 99, 1
08:47:51.433, , , 59930, 18020, 187, 0, 99, 1
08:47:51.542, , , 59721, 17909, 187, 0, 99, 1
08:47:51.613, , , 59898, 18074, 187, 0, 99, 1
08:47:51.757, , , 60631, 18329, 187, 0, 99, 1
08:47:51.824, , , 60934, 18428, 187, 0, 99, 1
08:47:51.931, , , 60633, 17814, 187, 0, 99, 1
08:47:52.037, , , 58781, 17432, 187, 0, 99, 1
08:47:52.143, , , 59006, 17626, 187, 0, 99, 1
08:47:52.213, , , 59103, 17550, 187, 0, 99, 1
08:47:52.362, , , 58744, 17536, 187, 0, 99, 1
08:47:52.433, , , 59164, 17743, 187, 0, 99, 1
08:47:52.538, , , 59759, 17937, 187, 0, 99, 1
08:47:52.639, , , 59935, 17975, 187, 0, 99, 1
08:47:52.752, , , 58192, 16964, 187, 0, 99, 1
08:47:52.825, , , 57366, 17029, 187, 0, 99, 1
08:47:52.933, , , 58004, 17228, 150, 0, 99, 1
08:47:53.039, , , 57991, 17182, 150, 0, 99, 1
08:47:53.129, , , 58466, 17581, 150, 0, 99, 1
08:47:53.237, , , 59150, 17853, 150, 0, 99, 1
08:47:53.339, , , 59910, 18113, 150, 0, 99, 1
08:47:53.441, , , 60213, 18120, 150, 0, 99, 1
08:47:53.548, , , 58115, 17257, 150, 0, 99, 1
08:47:53.619, , , 58129, 17484, 150, 0, 99, 1
08:47:53.729, , , 58816, 17622, 150, 0, 99, 1
08:47:53.836, , , 58543, 17595, 150, 0, 99, 1
08:47:53.946, , , 59146, 17962, 150, 0, 99, 1
08:47:54.018, , , 59762, 18175, 150, 0, 99, 1
08:47:54.127, , , 60226, 18317, 150, 0, 99, 1
08:47:54.235, , , 60288, 17919, 150, 0, 99, 1
08:47:54.340, , , 57977, 17426, 150, 0, 99, 1
08:47:54.410, , , 58398, 17602, 150, 0, 99, 1
08:47:54.552, , , 58649, 17541, 150, 0, 99, 1
08:47:54.623, , , 58388, 17598, 150, 0, 99, 1
08:47:54.731, , , 59217, 18001, 150, 0, 99, 1
08:47:54.838, , , 59778, 18155, 150, 0, 99, 1
08:47:54.942, , , 60152, 18282, 150, 0, 99, 1
08:47:55.013, , , 59634, 17499, 150, 0, 99, 1
08:47:55.155, , , 57318, 17210, 150, 0, 99, 1
08:47:55.227, , , 57883, 17416, 150, 0, 99, 1
08:47:55.331, , , 58017, 17327, 150, 0, 99, 1
08:47:55.441, , , 58004, 17496, 150, 0, 98, 1
08:47:55.550, , , 58987, 17896, 150, 0, 98, 1
08:47:55.620, , , 59497, 18060, 150, 0, 98, 1
08:47:55.730, , , 59840, 18193, 150, 0, 98, 1
08:47:55.839, , , 59461, 17425, 150, 0, 98, 1
08:47:55.950, , , 57083, 17151, 150, 0, 98, 1
08:47:56.021, , , 57747, 17346, 150, 0, 98, 1
08:47:56.130, , , 57823, 17257, 150, 0, 98, 1
08:47:56.240, , , 57763, 17440, 150, 0, 98, 1
08:47:56.349, , , 58837, 17870, 150, 0, 98, 1
08:47:56.420, , , 59403, 18056, 150, 0, 98, 1
08:47:56.528, , , 59813, 18214, 150, 0, 98, 1
08:47:56.640, , , 59478, 17477, 150, 0, 98, 1
08:47:56.742, , , 57240, 17252, 150, 0, 98, 1
08:47:56.813, , , 58028, 17530, 150, 0, 98, 1
08:47:56.952, , , 58298, 17476, 150, 0, 98, 1
08:47:57.026, , , 58286, 17633, 150, 0, 98, 1
08:47:57.131, , , 59370, 18102, 150, 0, 98, 1
08:47:57.237, , , 59981, 18275, 150, 0, 98, 1
08:47:57.342, , , 60397, 18471, 150, 0, 98, 1
08:47:57.410, , , 60456, 17923, 150, 0, 98, 1
08:47:57.549, , , 58136, 17567, 150, 0, 98, 1
08:47:57.621, , , 58778, 17797, 150, 0, 98, 1
08:47:57.762, , , 58915, 17660, 150, 0, 98, 1
08:47:57.836, , , 58579, 17686, 150, 0, 98, 1
08:47:57.937, , , 59471, 18099, 166, 0, 96, 1
08:47:58.005, , , 59983, 18239, 166, 0, 96, 1
08:47:58.147, , , 60296, 18046, 166, 0, 96, 1
08:47:58.217, , , 58402, 17204, 166, 0, 96, 1
08:47:58.328, , , 57900, 17439, 166, 0, 96, 1
08:47:58.434, , , 58509, 17556, 166, 0, 96, 1
08:47:58.539, , , 58230, 17460, 166, 0, 96, 1
08:47:58.607, , , 58572, 17713, 166, 0, 96, 1
08:47:58.746, , , 59649, 18096, 166, 0, 96, 1
08:47:58.818, , , 60024, 18186, 166, 0, 96, 1
08:47:58.922, , , 59661, 17436, 166, 0, 96, 1
08:47:59.029, , , 57228, 16932, 166, 0, 96, 1
08:47:59.135, , , 57672, 17259, 166, 0, 96, 1
08:47:59.238, , , 58010, 17219, 166, 0, 96, 1
08:47:59.342, , , 57698, 17307, 166, 0, 96, 1
08:47:59.412, , , 58307, 17604, 166, 0, 96, 1
08:47:59.555, , , 59207, 17852, 166, 0, 96, 1
08:47:59.629, , , 59381, 17902, 166, 0, 96, 1
08:47:59.739, , , 57576, 16720, 166, 0, 96, 1
08:47:59.812, , , 56432, 16790, 166, 0, 96, 1
08:47:59.954, , , 57298, 17036, 166, 0, 96, 1
08:48:00.024, , , 57139, 16843, 166, 0, 96, 1
08:48:00.129, , , 57191, 17154, 166, 0, 96, 1
08:48:00.234, , , 57950, 17413, 166, 0, 96, 1
08:48:00.335, , , 58702, 17656, 166, 0, 96, 1
08:48:00.438, , , 58982, 17429, 187, 0, 100, 1
08:48:00.541, , , 56201, 16622, 187, 0, 100, 1
08:48:00.612, , , 56716, 16925, 187, 0, 100, 1
08:48:00.751, , , 57447, 17021, 187, 0, 100, 1
08:48:00.822, , , 57081, 17008, 187, 0, 100, 1
08:48:00.931, , , 57989, 17502, 187, 0, 100, 1
08:48:01.036, , , 58719, 17731, 187, 0, 100, 1
08:48:01.146, , , 59265, 17689, 187, 0, 100, 1
08:48:01.216, , , 57509, 16767, 187, 0, 100, 1
08:48:01.322, , , 56789, 16992, 187, 0, 100, 1
08:48:01.425, , , 57339, 17122, 187, 0, 100, 1
08:48:01.533, , , 56963, 16964, 187, 0, 100, 1
08:48:01.636, , , 57282, 17231, 187, 0, 100, 1
08:48:01.742, , , 58413, 17639, 187, 0, 100, 1
08:48:01.816, , , 58779, 17723, 187, 0, 100, 1
08:48:01.950, , , 56785, 16474, 187, 0, 100, 1
08:48:02.018, , , 55719, 16608, 187, 0, 100, 1
08:48:02.157, , , 56700, 16889, 187, 0, 100, 1
08:48:02.226, , , 56599, 16754, 187, 0, 100, 1
08:48:02.335, , , 57001, 17173, 187, 0, 100, 1
08:48:02.439, , , 57817, 17455, 187, 0, 100, 1
08:48:02.545, , , 58472, 17650, 187, 0, 100, 1
08:48:02.616, , , 58428, 17103, 187, 0, 100, 1
08:48:02.753, , , 55353, 16449, 187, 0, 100, 1
08:48:02.825, , , 56046, 16727, 187, 0, 100, 1
08:48:02.930, , , 56492, 16763, 187, 0, 100, 1
08:48:03.004, , , 56322, 16838, 187, 0, 100, 1
08:48:03.151, , , 57342, 17325, 187, 0, 100, 1
08:48:03.222, , , 57975, 17508, 187, 0, 100, 1
08:48:03.328, , , 58417, 17704, 187, 0, 100, 1
08:48:03.435, , , 58308, 17033, 187, 0, 100, 1
08:48:03.539, , , 55809, 16691, 187, 0, 100, 1
08:48:03.611, , , 56493, 16924, 187, 0, 100, 1
08:48:03.751, , , 56695, 16860, 187, 0, 100, 1
08:48:03.824, , , 56646, 17022, 187, 0, 100, 1
08:48:03.933, , , 57779, 17499, 187, 0, 100, 1
08:48:04.009, , , 58427, 17706, 187, 0, 100, 1
08:48:04.150, , , 59058, 17973, 187, 0, 100, 1
08:48:04.221, , , 59507, 17781, 187, 0, 100, 1
08:48:04.327, , , 56861, 17021, 187, 0, 100, 1
08:48:04.437, , , 57397, 17303, 187, 0, 100, 1
08:48:04.543, , , 58011, 17377, 187, 0, 100, 1
08:48:04.615, , , 57776, 17430, 187, 0, 100, 1
08:48:04.754, , , 58832, 17943, 187, 0, 100, 1
08:48:04.821, , , 59631, 18171, 187, 0, 100, 1
08:48:04.925, , , 60084, 18349, 187, 0, 100, 1
08:48:05.032, , , 60186, 17923, 187, 0, 100, 1
08:48:05.141, , , 57694, 17389, 187, 0, 100, 1
08:48:05.213, , , 58239, 17613, 187, 0, 100, 1
08:48:05.320, , , 58645, 17583, 187, 0, 100, 1
08:48:05.426, , , 58460, 17679, 150, 0, 98, 1
08:48:05.533, , , 59468, 18127, 150, 0, 98, 1
08:48:05.604, , , 60060, 18296, 150, 0, 98, 1
08:48:05.750, , , 60360, 18404, 150, 0, 98, 1
08:48:05.824, , , 60334, 17780, 150, 0, 98, 1
08:48:05.928, , , 57371, 17188, 150, 0, 98, 1
08:48:06.000, , , 58025, 17426, 150, 0, 98, 1
08:48:06.141, , , 58323, 17399, 150, 0, 98, 1
08:48:06.215, , , 58128, 17494, 150, 0, 98, 1
08:48:06.326, , , 59185, 17954, 150, 0, 98, 1
08:48:06.429, , , 59776, 18147, 150, 0, 98, 1
08:48:06.534, , , 60259, 18341, 150, 0, 98, 1
08:48:06.603, , , 60204, 17695, 150, 0, 98, 1
08:48:06.749, , , 57533, 17223, 150, 0, 98, 1
08:48:06.819, , , 58159, 17467, 150, 0, 98, 1
08:48:06.923, , , 58467, 17429, 150, 0, 98, 1
08:48:07.032, , , 58323, 17527, 150, 0, 98, 1
08:48:07.135, , , 59395, 18035, 150, 0, 98, 1
08:48:07.205, , , 60063, 18238, 150, 0, 98, 1
08:48:07.353, , , 60550, 18423, 150, 0, 98, 1
08:48:07.423, , , 60346, 17708, 150, 0, 98, 1
08:48:07.527, , , 57837, 17350, 150, 0, 98, 1
08:48:07.635, , , 58552, 17585, 150, 0, 98, 1
08:48:07.742, , , 58790, 17528, 150, 0, 98, 1
08:48:07.813, , , 58805, 17717, 150, 0, 98, 1
08:48:07.951, , , 60059, 18268, 187, 0, 98, 1
08:48:08.025, , , 60762, 18453, 187, 0, 98, 1
08:48:08.136, , , 61153, 18568, 187, 0, 98, 1
08:48:08.204, , , 60351, 17681, 187, 0, 98, 1
08:48:08.346, , , 58696, 17670, 187, 0, 98, 1
08:48:08.419, , , 59472, 17937, 187, 0, 98, 1
08:48:08.523, , , 59453, 17755, 187, 0, 98, 1
08:48:08.628, , , 59443, 17936, 187, 0, 98, 1
08:48:08.738, , , 60617, 18396, 187, 0, 98, 1
08:48:08.806, , , 61089, 18488, 187, 0, 98, 1
08:48:08.952, , , 60797, 17807, 187, 0, 98, 1
08:48:09.023, , , 58482, 17331, 187, 0, 98, 1
08:48:09.129, , , 59012, 17742, 187, 0, 98, 1
08:48:09.204, , , 59532, 17708, 187, 0, 98, 1
08:48:09.345, , , 59248, 17789, 187, 0, 98, 1
08:48:09.415, , , 59953, 18131, 187, 0, 98, 1
08:48:09.519, , , 60998, 18434, 187, 0, 98, 1
08:48:09.627, , , 61187, 18419, 187, 0, 98, 1
08:48:09.733, , , 58558, 17107, 187, 0, 98, 1
08:48:09.803, , , 58018, 17290, 187, 0, 98, 1
08:48:09.940, , , 58866, 17482, 187, 0, 98, 1
08:48:10.013, , , 58611, 17318, 187, 0, 98, 1
08:48:10.152, , , 58990, 17710, 187, 0, 98, 1
08:48:10.220, , , 59825, 17978, 187, 0, 98, 1
08:48:10.328, , , 60440, 18152, 187, 0, 98, 1
08:48:10.402, , , 59821, 17275, 125, 0, 93, 1
08:48:10.543, , , 57431, 17044, 125, 0, 93, 1
08:48:10.614, , , 58193, 17283, 125, 0, 93, 1
08:48:10.717, , , 58414, 17213, 125, 0, 93, 1
08:48:10.819, , , 58413, 17405, 125, 0, 93, 1
08:48:10.921, , , 59472, 17838, 125, 0, 93, 1
08:48:11.027, , , 60035, 17978, 125, 0, 93, 1
08:48:11.137, , , 59917, 17330, 125, 0, 93, 1
08:48:11.213, , , 57352, 16706, 125, 0, 93, 1
08:48:11.322, , , 57798, 17116, 125, 0, 93, 1
08:48:11.431, , , 58223, 17075, 125, 0, 93, 1
08:48:11.538, , , 57885, 17134, 125, 0, 93, 1
08:48:11.607, , , 58673, 17505, 125, 0, 93, 1
08:48:11.750, , , 59801, 17863, 125, 0, 93, 1
08:48:11.821, , , 60176, 17963, 125, 0, 93, 1
08:48:11.929, , , 58110, 16832, 125, 0, 93, 1
08:48:12.001, , , 57654, 17067, 125, 0, 93, 1
08:48:12.141, , , 58821, 17346, 125, 0, 93, 1
08:48:12.214, , , 58410, 17117, 125, 0, 93, 1
08:48:12.320, , , 58761, 17531, 125, 0, 93, 1
08:48:12.432, , , 59695, 17849, 125, 0, 93, 1
08:48:12.538, , , 60315, 17903, 125, 0, 93, 1
08:48:12.608, , , 58931, 16868, 125, 0, 93, 1
08:48:12.749, , , 57580, 17017, 125, 0, 93, 1
08:48:12.824, , , 58359, 17243, 125, 0, 93, 1
08:48:12.930, , , 58279, 17118, 166, 0, 92, 1
08:48:13.002, , , 58577, 17391, 166, 0, 92, 1
08:48:13.151, , , 59941, 17917, 166, 0, 92, 1
08:48:13.224, , , 60449, 18017, 166, 0, 92, 1
08:48:13.333, , , 60037, 17196, 166, 0, 92, 1
08:48:13.403, , , 57520, 16735, 166, 0, 92, 1
08:48:13.542, , , 58115, 17123, 166, 0, 92, 1
08:48:13.612, , , 58454, 17073, 166, 0, 92, 1
08:48:13.719, , , 58080, 17143, 166, 0, 92, 1
08:48:13.827, , , 58814, 17468, 166, 0, 92, 1
08:48:13.934, , , 59850, 17794, 166, 0, 92, 1
08:48:14.005, , , 60129, 17896, 166, 0, 92, 1
08:48:14.144, , , 59174, 16885, 166, 0, 92, 1
